gotu	covered_length	total_length	coverage_ratio	strain
G000296405	23909	2118285	0.011286960914135728	Turicella otitidis ATCC 51513 Turi_otit_ATCC_51513_V1
G001746855	23871	2141493	0.011146896114066215	Actinomyces hongkongensis HKU8
G000472865	23868	9902361	0.0024103342627076513	Bradyrhizobium elkanii WSM2783
G000746645	23808	4335793	0.005491037049047314	Acinetobacter baumannii AB30
G001652405	23664	2334734	0.01013563001181291	Bibersteinia trehalosi Y31
G000488195	23462	4551346	0.005154958555117541	Acinetobacter gyllenbergii NIPH 230
G000235885	23351	3097322	0.007539093449115074	Prevotella stercorea DSM 18206
G000381365	23350	5315450	0.004392854791221815	Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988 DSM 18765
G001643095	23323	7020557	0.0033221010811535323	Methylobacterium populi CD11_7
G000499785	23303	5025334	0.004637104717815771	Bacteroides neonati MS4
G000173915	23295	1916192	0.012156923732068602	Gemella haemolysans ATCC 10379
G001281465	23261	5578743	0.004169577268571074	Cupriavidus gilardii CR3
G001597285	23170	4406305	0.005258374079869641	Pseudomonas alcaligenes NEB 585
G000512915	23155	3076856	0.007525539056751437	Barnesiella viscericola DSM 18177 C46, DSM 18177
G001280145	22913	6957317	0.0032933672563719607	Asanoa ferruginea NRRL B-16430
G001647675	22666	3048277	0.0074356759572702874	Acinetobacter sp. NCu2D-2 ASM164767v1
G001572725	22614	4922834	0.004593695420158388	Serratia rubidaea 1122
G000422085	22514	5282719	0.004261820475402913	Serratia liquefaciens ATCC 27592
G001298675	22498	4190928	0.00536826211283038	Acidovorax caeni R-24608 isolate Acidovorax caeni sp. nov. strain R-24608
G001548015	22458	7557960	0.002971436736897258	Methylobacterium aquaticum MA-22A
G000296465	22443	3443906	0.006516728389218521	Barnesiella intestinihominis YIT 11860
G001440475	22430	8817291	0.0025438652302617664	Bradyrhizobium lablabi CCBAU 23086
G000026105	22430	5888780	0.0038089383539544695	Pseudomonas entomophila L48
G000938285	22366	8426077	0.0026543787814898912	Bradyrhizobium sp. LTSP857 ASM93828v1
G000205165	22203	3789812	0.005858601957036391	Paraprevotella xylaniphila YIT 11841
G000759475	22187	4327607	0.0051268518606241275	Pantoea rwandensis ND04
G000368625	21970	3394558	0.006472123911272101	Acinetobacter schindleri CIP 107287
G000442905	21934	2869246	0.007644517061276726	Avibacterium paragallinarum JF4211
G000614145	21663	4782583	0.0045295606997306686	Bacteroides faecichinchillae JCM 17102
G000374405	21647	2436793	0.008883397153553872	Riemerella columbina DSM 16469
G000739375	21545	6062703	0.0035536954391465325	Comamonas testosteroni TK102
G000286435	21521	3799539	0.005664108198389331	Morganella morganii subsp. morganii KT
G000233655	21348	3784483	0.005640929025179925	Brachybacterium paraconglomeratum LC44
G000349845	21325	5696307	0.0037436535636158653	Pseudomonas denitrificans ATCC 13867
G000007745	21230	2314078	0.009174280210087992	Mannheimia succiniciproducens MBEL55E
G000723405	21192	5288135	0.004007461988016569	Hydrogenophaga intermedia S1
G000196615	21024	5372268	0.003913430975520953	Erwinia billingiae Eb661
G000427365	20885	2880076	0.007251544750902407	Rikenella microfusus DSM 15922
G001853345	20609	4923741	0.004185638521603797	Sphingomonas haloaromaticamans P3
G000180175	20551	4092852	0.005021193045827213	Plautia stali symbiont ASM18017v2
G000373005	20476	6387382	0.0032056952284989374	Burkholderia sp. JPY347 ASM37300v1
G000308295	20415	5334146	0.003827229325931461	Afipia birgiae 34632
G000455385	20397	7029683	0.0029015533132859617	Pseudomonas alcaligenes OT 69
G000026745	20241	2170808	0.009324177909792114	Streptococcus suis BM407
G000010285	20223	2697540	0.007496830445517026	Kocuria rhizophila DC2201
G000374585	20158	3619906	0.005568652887671669	Bacteroides barnesiae DSM 18169 = JCM 13652 DSM 18169
G001592855	20138	3560129	0.005656536603027587	Acinetobacter sp. BMW17 ASM159285v1
G000559025	20024	4295921	0.004661165789594361	Luteimonas huabeiensis HB2
G000026125	19973	3424307	0.005832713013173177	Herminiimonas arsenicoxydans ASM2612v1
G000344805	19753	8264165	0.0023901991308256793	Bradyrhizobium oligotrophicum S58
G000318255	19641	2634285	0.007455913084575131	Capnocytophaga sp. oral taxon 380 str. F0488
G000006785	19622	1852433	0.010592555844124997	Streptococcus pyogenes M1 GAS SF370
G000262245	19599	2253160	0.008698450176640806	Pasteurella bettyae CCUG 2042
G000255535	19583	5656799	0.003461851835287059	Rahnella aquatilis HX2
G001458475	19549	2140065	0.009134769271026815	Kingella kingae KWG1
G000475335	19478	3440295	0.0056617237765947395	Acinetobacter sp. COS3 De Novo assembly
G000210575	19405	3763317	0.00515635541730872	Alistipes shahii WAL 8301
G000022885	19380	3812301	0.005083544032855747	Edwardsiella ictaluri 93-146
G000159115	19269	2437186	0.007906249256314455	Corynebacterium accolens ATCC 49725
G001043915	19254	7425331	0.002593015718760551	Methylobacterium aquaticum DSM 16371
G000163775	19229	2372614	0.008104563152708364	Simonsiella muelleri ATCC 29453
G000310185	18902	4280700	0.004415632957226622	Thauera aminoaromatica S2
G000025405	18856	4703373	0.004009037769277495	Pantoea ananatis LMG 20103
G000423225	18619	4839203	0.0038475343977097056	Kaistia adipata DSM 17808
G000599885	18566	4091152	0.004538086094087924	Pantoea sp. IMH IMH
G000209675	18535	2694139	0.006879748966181775	Gallibacterium anatis UMN179
G000017245	18468	2319663	0.007961501304284286	Actinobacillus succinogenes 130Z
G000763785	18465	3423189	0.005394093051829741	Paracoccus sanguinis 4681
G900086555	18364	2188497	0.008391146983523395	Neisseria weaveri NCTC13585
G000160435	18329	2406675	0.007615901606988895	Kingella oralis ATCC 51147
G000935165	18234	3764434	0.004843756060007959	Comamonas aquatica CJG
G000813765	18150	3407832	0.005325966773009937	Brevundimonas nasdae TPW30
G001605965	18016	6301761	0.002858883413699758	Pseudomonas koreensis D26
G001514455	17973	6325799	0.002841222112811362	Serratia fonticola GS2
G900111835	17951	6344741	0.0028292723059932627	Pseudomonas otitidis DSM 17224
G001828765	17822	3474931	0.005128734930276314	Pseudomonadales bacterium RIFCSPHIGHO2_12_FULL_40_16 ASM182876v1
G000827595	17691	2492358	0.007098097464328961	Necropsobacter massiliensis FF6
G001598035	17673	2182100	0.008099078868979424	Streptococcus halotolerans HTS9
G000023605	17630	4862913	0.0036253990149525605	Pectobacterium carotovorum subsp. carotovorum PC1
G000009125	17583	5810922	0.0030258537285477245	Ralstonia solanacearum GMI1000
G000282995	17569	3007775	0.005841194903209183	Melaminivora alkalimesophila CY1
G000157935	17538	3512473	0.004993063291874414	Prevotella copri DSM 18205
G001314305	17303	4138297	0.004181188542050027	Stenotrophomonas acidaminiphila ZAC14D2_NAIMI4_2
G000147055	17238	4922802	0.0035016642960655335	Dickeya dadantii 3937
G001575095	17176	3462857	0.0049600662112238535	Acinetobacter haemolyticus JKSF06
G000379905	17092	2257166	0.007572327422971993	Rodentibacter pneumotropicus DSM 21403
G000272025	17077	3829108	0.004459785412163878	Ralstonia sp. PBA ASM27202v1
G000160135	16997	2676554	0.0063503295655533195	Oribacterium sp. oral taxon 078 str. F0262
G001639025	16987	2345615	0.007242023946811391	Corynebacterium afermentans subsp. afermentans LCDC880199
G001440405	16943	8845258	0.001915489632976223	Bradyrhizobium valentinum LmjM3
G000445105	16881	5360246	0.003149295759933406	Sphingobium lactosutens DS20
G000347695	16852	2291643	0.007353675943417016	Bifidobacterium thermophilum RBL67
G000980895	16758	3933945	0.00425984603241784	Sphingomonas sp. Ag1 ASM98089v1
G001693385	16747	8322773	0.002012189927563806	Bradyrhizobium icense LMTR 13
G000317855	16651	2179445	0.007640018445062849	Streptococcus dysgalactiae subsp. equisimilis AC-2713
G000172375	16583	1512980	0.010960488572221708	Haemophilus parasuis 29755
G000091565	16565	3833832	0.004320742275613538	Erwinia amylovora CFBP1430
G000429225	16560	3531393	0.004689367623484557	Actinomyces dentalis DSM 19115
G000264455	16472	6512983	0.0025291022562165446	Tistrella mobilis KA081020-065
G000023145	16386	2446804	0.006696899302110018	Corynebacterium kroppenstedtii DSM 44385
G000348525	16245	2668385	0.006087952075881104	Avibacterium paragallinarum 221
G001484985	16231	3399092	0.004775098761669293	Acinetobacter venetianus GTC 14626
G001005215	16160	3158922	0.005115669206140576	Lampropedia cohaerens CT6
G000164135	16147	6564171	0.002459868885195099	Mycobacterium parascrofulaceum ATCC BAA-614
G000445145	16067	4848286	0.0033139546635656395	Sphingobium baderi LL03 ASM44514v1
G000188055	16030	2130431	0.007524299073755498	Streptococcus urinalis 2285-97
G000213825	15849	2143887	0.007392647093806716	Streptococcus parauberis KCTC 11537
G000438335	15845	1245617	0.012720603524197245	Dialister sp. CAG:588 MGS588
G000238055	15807	2470863	0.0063973599507540484	Oribacterium parvum ACB1
G001586215	15574	2737971	0.00568815374596736	Corynebacterium simulans PES1
G000702305	15568	4635764	0.003358238253716108	Bosea sp. 117 ASM70230v1
G000465555	15553	4764584	0.003264293377973817	Pantoea dispersa EGD-AAK13
G000158275	15522	2514029	0.006174153122338684	Fusobacterium nucleatum subsp. animalis 7_1 ASM15827v2
G000174755	15468	2667138	0.005799474942803859	Capnocytophaga gingivalis ATCC 33624
G000767615	15442	5389285	0.0028653151577621152	Pandoraea pnomenusa DSM 16536
G000757425	15374	4413398	0.003483483701220692	Tatumella morbirosei LMG 23360
G000007325	15271	2174500	0.0070227638537594846	Fusobacterium nucleatum subsp. nucleatum ATCC 25586
G000632455	15267	3345299	0.004563717622849258	Acinetobacter sp. Ver3 AcinetoVer3_1.0
G000400735	15266	4078922	0.003742655534967327	Acinetobacter tandoii DSM 14970 = CIP 107469
G001592185	15219	2323905	0.006548890767910048	Bergeriella denitrificans NBRC 102155
G000318135	15176	2809576	0.005401526778417811	Corynebacterium durum F0235
G000188035	15157	2126865	0.007126451373265346	Streptococcus pseudoporcinus LQ 940-04
G000412695	15088	6484828	0.002326661555248651	Pseudomonas resinovorans NBRC 106553
G000159635	15040	2385784	0.006304007403855504	Corynebacterium lipophiloflavum DSM 44291
G000689195	14972	4592824	0.003259868002779989	Sphaerotilus natans subsp. natans DSM 6575
G000368905	14943	3195486	0.0046762839830936515	Acinetobacter radioresistens DSM 6976 = NBRC 102413 = CIP 103788
G000444545	14919	2178597	0.006847985194141	Haemophilus parasuis str. Nagasaki ASM44454v1
G000429845	14887	4634066	0.003212513589577706	Comamonas composti DSM 21721
G000368565	14880	4595172	0.003238181291146447	Acinetobacter gerneri DSM 14967 = CIP 107464
G000160035	14857	3479204	0.004270229627236575	Catonella morbi ATCC 51271
G002015085	14790	2329039	0.006350258625982648	[Haemophilus] parasuis CCUG 3712
G000296385	14735	2932121	0.005025372418123263	Lachnoanaerobaculum sp. OBRC5-5 Clos_bact_OBRC5-5_V1
G000831485	14701	2086959	0.0070442208016544645	Streptococcus iniae YSFST01-82
G001295845	14697	6161026	0.0023854793016617687	Rhodopseudomonas sp. AAP120 ASM129584v1
G000006865	14636	2365589	0.006187042635047762	Lactococcus lactis subsp. lactis Il1403 IL1403
G000702545	14607	3665894	0.003984566929649357	Selenomonas ruminantium AB3002
G000159435	14524	1877332	0.0077365111764994155	Lactobacillus vaginalis DSM 5837 = ATCC 49540
G001190745	14468	2281652	0.0063410195770433	Campylobacter gracilis ATCC 33236
G001447195	14382	4592999	0.003131287422444464	Aquabacterium parvum B6
G900111525	14355	3281063	0.004375106482258951	Prevotella sp. kh1p2 KH1P2
G900002265	14247	2500326	0.005698056973370672	Serratia symbiotica SCt-VLC
G001049335	14234	5350059	0.0026605314072237333	Brenneria goodwinii OBR1
G000239815	14087	8434788	0.0016701071799314932	Bradyrhizobium sp. STM 3843 ASM23981v2
G000712635	13977	4672592	0.0029912733660460832	Shewanella xiamenensis BC01
G000688835	13960	2112182	0.00660927893524327	Haemophilus parasuis HPS11
G000374625	13887	2503561	0.005546898997068576	Brachymonas chironomi DSM 19884
G000013365	13871	5331656	0.002601630712859194	Rhodopseudomonas palustris HaA2
G000024785	13777	5290012	0.0026043419183170093	Gordonia bronchialis DSM 43247
G001938355	13748	2193342	0.006268060338971305	[Haemophilus] parasuis HPS6
G001620305	13733	5502110	0.002495951553131435	Rhodococcus fascians D188 ASM162030v1
G000336555	13672	4399548	0.003107591961719704	Afipia clevelandensis ATCC 49720
G001293525	13631	6142063	0.002219286907346929	Ideonella sakaiensis 201-F6
G000520015	13624	5488183	0.0024824245109902492	Chania multitudinisentens RB-25 ASM52001v2
G000824785	13614	7140341	0.0019066316300580042	Mesorhizobium plurifarium Mesorhizobium plurifarium STM8773 genome assembly
G900129885	13496	5641410	0.002392309723987443	Candidimonas bauzanensis CGMCC 1.10190
G001708485	13488	6253326	0.002156932166978021	Pseudomonas fluorescens L228
G000213805	13447	4920769	0.0027327029576068294	Pseudomonas fulva 12-X
G000367925	13414	3657694	0.00366733794571115	Acinetobacter bohemicus ANC 3994
G900087055	13293	3405979	0.0039028426188182606	Plesiomonas shigelloides NCTC10360
G001652565	13272	7354253	0.0018046700324288545	Shinella sp. HZN7 ASM165256v1
G001915655	13272	3970265	0.0033428499105223456	Odoribacter sp. 43_10 ASM191565v1
G000092925	13266	4765023	0.002784036929097719	Starkeya novella DSM 506
G000378125	13216	4343639	0.0030426101248285137	Rudaea cellulosilytica DSM 22992
G001435475	13214	2241837	0.005894273312466517	Lactobacillus antri DSM 16041 ASM143547v1
G000763805	13195	3358707	0.003928595140927744	Paracoccus sphaerophysae HAMBI 3106
G000160835	13132	2302896	0.005702385170672058	Lactobacillus antri DSM 16041 ASM16083v1
G000447205	13121	4754053	0.0027599608165916533	Sphingobium ummariense RL-3
G000612605	13120	4548084	0.0028847312406718962	Pantoea septica isolate FF5
G000935205	13114	6123958	0.0021414255290451044	Rhodopseudomonas palustris BAL398
G000284095	13096	3631933	0.0036057933888097604	Selenomonas ruminantium subsp. lactilytica TAM6421
G000527135	13075	4306529	0.003036087763486557	Methyloversatilis discipulorum FAM1
G000248095	13053	2434610	0.005361433658779024	Lactobacillus mucosae LM1
G000012825	13051	5163189	0.002527701387650152	Bacteroides vulgatus ATCC 8482
G001602545	13020	5172400	0.0025172067125512334	bacteria symbiont BFo1 of Frankliniella occidentalis SwAb130
G001425465	12966	5577040	0.002324889188530116	Methylobacterium sp. Leaf456 Leaf456
G000009545	12910	1852352	0.006969517672666966	Streptococcus uberis 0140J
G000204035	12867	3369316	0.003818875997383445	Brevundimonas diminuta ATCC 11568
G000425625	12850	5017423	0.0025610756757004543	Pseudomonas azotifigens DSM 17556
G000204195	12711	5530232	0.0022984569182631035	Acidovorax radicis N35
G000472425	12699	8496279	0.0014946543069030572	Bradyrhizobium sp. Tv2a-2 ASM47242v1
G001267535	12653	4783533	0.0026451160679773714	Erwinia iniecta B120
G000397205	12583	6867980	0.0018321253119548979	Pseudomonas protegens CHA0
G001705225	12508	4607758	0.0027145522833447416	Pseudomonas xanthomarina UASWS0955
G000829415	12478	6332373	0.0019705093177549713	Pseudomonas sp. StFLB209 ASM82941v1
G000744835	12463	3790620	0.0032878526467965664	Flavobacterium sp. 83 ASM74483v1
G000019365	12456	7737025	0.001609921126014198	Methylobacterium sp. 4-46 Apr-46
G000364625	12452	3752096	0.003318678413345501	Pseudomonas thermotolerans DSM 14292
G001428645	12448	6756331	0.0018424200945749993	Acidovorax sp. Root217 Root217
G000022005	12434	4042929	0.003075493039823356	Caulobacter crescentus NA1000
G000512205	12417	6580298	0.0018869966071445397	Sphingomonas sanxanigenens DSM 19645 = NX02
G000019405	12388	2263857	0.0054720770790734575	Haemophilus somnus 2336
G000091125	12384	4424862	0.002798731350265839	Sphingobium japonicum UT26S
G000017645	12335	5625098	0.0021928506845569624	Xanthobacter autotrophicus Py2
G000069785	12284	6476522	0.001896697023495018	Cupriavidus taiwanensis LMG 19424
G000269805	12261	3371034	0.0036371629594955136	Actinomyces massiliensis 4401292
G000741575	12258	2531592	0.0048420124569835896	Bifidobacterium cuniculi LMG 10738
G001408335	12253	2999584	0.00408489977276849	Kocuria salsicia G1 isolate Kocuria salsicia
G001318345	12226	7084828	0.0017256593949775492	Bacteroides cellulosilyticus WH2 ASM131834v1
G001262595	12225	6299243	0.0019407093836513371	Methylobacterium sp. ARG-1 ASM126259v1
G001544555	12104	10051569	0.0012041901120113687	Caballeronia udeis isolate LMG 27134
G000188015	12104	2234402	0.0054171093652798374	Streptococcus ictaluri 707-05
G000800475	12100	2032698	0.005952679640556541	Bifidobacterium pseudolongum PV8-2
G000454045	12052	6371421	0.001891571754558363	Rhodococcus erythropolis CCM2595
G000017405	11991	5205777	0.002303402546824422	Ochrobactrum anthropi ATCC 49188
G000376985	11990	2422509	0.0049494140166249125	Streptococcus henryi DSM 19005
G000195635	11969	4330716	0.0027637462257973045	Bacteroides fluxus YIT 12057
G001275135	11956	3788330	0.0031560080563203313	Prevotella sp. 109 ASM127513v1
G001644955	11878	6120625	0.0019406514857551313	Pseudomonas putida CBF10-2
G000195775	11852	5467640	0.0021676628307642784	Rhodopseudomonas palustris CGA009
G000800935	11812	4937598	0.0023922563157227463	Methylobacterium sp. ZNC0032 ZNC0032.1
G000443165	11788	4145786	0.002843369146405531	Thauera terpenica 58Eu
G000833575	11755	2830519	0.004152948628855698	Corynebacterium singulare IBS B52218
G000259175	11648	4402109	0.002646004449231039	Providencia stuartii MRSN 2154
G000169655	11529	4720694	0.0024422256558039985	Yersinia pestis biovar Mediaevalis str. K1973002
G000338055	11524	3257466	0.0035377191964551585	Brachybacterium muris UCD-AY4
G001425835	11375	4798932	0.002370319062658108	Afipia sp. Root123D2 Root123D2
